Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org76,1,F19,F19,Topotecan,1,uM,Sample,1099,F,19
Org76,1,F20,F20,Topotecan,0.75,uM,Sample,1212,F,20
Org76,1,F21,F21,Topotecan,0.5,uM,Sample,1308,F,21
Org76,1,F22,F22,Topotecan,0.2,uM,Sample,1403,F,22
Org76,1,F23,F23,Topotecan,0.1,uM,Sample,1501,F,23
Org76,1,G2,G02,DMSO,0,uM,negative_control,3349,G,2
Org76,1,G3,G03,Doxorubicin,20,uM,positive_control,665,G,3
Org76,1,G4,G04,Doxorubicin,10,uM,positive_control,553,G,4
Org76,1,G5,G05,Doxorubicin,7.5,uM,positive_control,532,G,5
Org76,1,G6,G06,Doxorubicin,5,uM,positive_control,382,G,6
Org76,1,G7,G07,Doxorubicin,2,uM,positive_control,534,G,7
Org76,1,G8,G08,Doxorubicin,1,uM,Sample,1083,G,8
Org76,1,G9,G09,Doxorubicin,0.75,uM,Sample,1046,G,9
Org76,1,G10,G10,Doxorubicin,0.5,uM,Sample,1412,G,10
Org76,1,G11,G11,Doxorubicin,0.2,uM,Sample,2171,G,11
Org76,1,G12,G12,Doxorubicin,0.1,uM,Sample,2355,G,12
Org76,1,G13,G13,DMSO,0,uM,negative_control,3156,G,13
Org76,1,G14,G14,Mitomycin C,20,uM,positive_control,499,G,14
Org76,1,G15,G15,Mitomycin C,10,uM,positive_control,710,G,15
Org76,1,G16,G16,Mitomycin C,7.5,uM,positive_control,897,G,16
Org76,1,G17,G17,Mitomycin C,5,uM,Sample,1163,G,17
Org76,1,G18,G18,Mitomycin C,2,uM,Sample,1581,G,18
Org76,1,G19,G19,Mitomycin C,1,uM,Sample,1877,G,19
Org76,1,G20,G20,Mitomycin C,0.75,uM,Sample,1752,G,20
Org76,1,G21,G21,Mitomycin C,0.5,uM,Sample,2541,G,21
Org76,1,G22,G22,Mitomycin C,0.2,uM,Sample,2472,G,22
Org76,1,G23,G23,Mitomycin C,0.1,uM,Sample,2227,G,23
Org76,1,H2,H02,Media,0,uM,negative_control,6574,H,2
Org76,1,H3,H03,Gemcitabine,20,uM,Sample,1800,H,3
Org76,1,H4,H04,Gemcitabine,10,uM,Sample,1338,H,4
Org76,1,H5,H05,Gemcitabine,7.5,uM,Sample,1034,H,5
Org76,1,H6,H06,Gemcitabine,5,uM,Sample,1652,H,6
Org76,1,H7,H07,Gemcitabine,2,uM,Sample,2314,H,7
Org76,1,H8,H08,Gemcitabine,1,uM,Sample,1737,H,8
Org76,1,H9,H09,Gemcitabine,0.75,uM,Sample,2006,H,9
Org76,1,H10,H10,Gemcitabine,0.5,uM,Sample,2562,H,10
Org76,1,H11,H11,Gemcitabine,0.2,uM,Sample,1843,H,11
Org76,1,H12,H12,Gemcitabine,0.1,uM,Sample,2108,H,12
Org76,1,H13,H13,Media,0,uM,negative_control,2670,H,13
Org76,1,H14,H14,Cetuximab,5,uM,Sample,40,H,14
Org76,1,H15,H15,Cetuximab,2,uM,Sample,54,H,15
Org76,1,H16,H16,Cetuximab,1,uM,Sample,1990,H,16
Org76,1,H17,H17,Cetuximab,0.75,uM,Sample,2462,H,17
Org76,1,H18,H18,Cetuximab,0.5,uM,Sample,3548,H,18
Org76,1,H19,H19,Cetuximab,0.2,uM,Sample,2860,H,19
Org76,1,H20,H20,Cetuximab,0.1,uM,Sample,2977,H,20
Org76,1,H21,H21,Cetuximab,0.05,uM,Sample,3063,H,21
Org76,1,H22,H22,Cetuximab,0.02,uM,Sample,2958,H,22
Org76,1,H23,H23,Cetuximab,0.01,uM,Sample,2627,H,23
Org76,1,I2,I02,TritonX,0,uM,negative_control,3053,I,2
Org76,1,I3,I03,Staurosporine,20,uM,positive_control,150,I,3
Org76,1,I4,I04,Staurosporine,10,uM,positive_control,139,I,4
Org76,1,I5,I05,Staurosporine,7.5,uM,positive_control,142,I,5
Org76,1,I6,I06,Staurosporine,5,uM,positive_control,219,I,6
Org76,1,I7,I07,Staurosporine,2,uM,positive_control,181,I,7
Org76,1,I8,I08,Staurosporine,1,uM,positive_control,125,I,8
Org76,1,I9,I09,Staurosporine,0.75,uM,positive_control,100,I,9
Org76,1,I10,I10,Staurosporine,0.5,uM,positive_control,88,I,10
Org76,1,I11,I11,Staurosporine,0.2,uM,positive_control,226,I,11
Org76,1,I12,I12,Staurosporine,0.1,uM,positive_control,1226,I,12
Org76,1,I13,I13,TritonX,0,uM,negative_control,2815,I,13
Org76,1,I14,I14,Carboplatin,20,uM,Sample,2087,I,14
Org76,1,I15,I15,Carboplatin,10,uM,Sample,3390,I,15
Org76,1,I16,I16,Carboplatin,7.5,uM,Sample,4019,I,16
Org76,1,I17,I17,Carboplatin,5,uM,Sample,2893,I,17
Org76,1,I18,I18,Carboplatin,2,uM,Sample,3124,I,18
Org76,1,I19,I19,Carboplatin,1,uM,Sample,4155,I,19
Org76,1,I20,I20,Carboplatin,0.75,uM,Sample,3883,I,20
Org76,1,I21,I21,Carboplatin,0.5,uM,Sample,3517,I,21
Org76,1,I22,I22,Carboplatin,0.2,uM,Sample,3329,I,22
Org76,1,I23,I23,Carboplatin,0.1,uM,Sample,3154,I,23
Org76,1,J2,J02,DMSO,0,uM,negative_control,2587,J,2
Org76,1,J3,J03,5-Fluouracil,20,uM,Sample,2275,J,3
Org76,1,J4,J04,5-Fluouracil,10,uM,Sample,3215,J,4
Org76,1,J5,J05,5-Fluouracil,7.5,uM,Sample,3049,J,5
Org76,1,J6,J06,5-Fluouracil,5,uM,Sample,3211,J,6
Org76,1,J7,J07,5-Fluouracil,2,uM,Sample,3029,J,7
Org76,1,J8,J08,5-Fluouracil,1,uM,Sample,3171,J,8
Org76,1,J9,J09,5-Fluouracil,0.75,uM,Sample,4004,J,9
Org76,1,J10,J10,5-Fluouracil,0.5,uM,Sample,2904,J,10
Org76,1,J11,J11,5-Fluouracil,0.2,uM,Sample,4653,J,11
Org76,1,J12,J12,5-Fluouracil,0.1,uM,Sample,3154,J,12
Org76,1,J13,J13,DMSO,0,uM,negative_control,2699,J,13
Org76,1,J14,J14,Docetaxel,20,uM,Sample,1843,J,14
Org76,1,J15,J15,Docetaxel,10,uM,Sample,1430,J,15
Org76,1,J16,J16,Docetaxel,7.5,uM,Sample,1478,J,16
Org76,1,J17,J17,Docetaxel,5,uM,Sample,1600,J,17
Org76,1,J18,J18,Docetaxel,2,uM,Sample,1065,J,18
Org76,1,J19,J19,Docetaxel,1,uM,Sample,1373,J,19
Org76,1,J20,J20,Docetaxel,0.75,uM,Sample,1294,J,20
Org76,1,J21,J21,Docetaxel,0.5,uM,Sample,1539,J,21
Org76,1,J22,J22,Docetaxel,0.2,uM,Sample,1223,J,22
Org76,1,J23,J23,Docetaxel,0.1,uM,Sample,1995,J,23
Org76,1,K2,K02,Media,0,uM,negative_control,2743,K,2
Org76,1,K3,K03,Leucovorin,20,uM,Sample,2690,K,3
Org76,1,K4,K04,Leucovorin,10,uM,Sample,2459,K,4
Org76,1,K5,K05,Leucovorin,7.5,uM,Sample,2830,K,5
Org76,1,K6,K06,Leucovorin,5,uM,Sample,4027,K,6
Org76,1,K7,K07,Leucovorin,2,uM,Sample,2970,K,7
Org76,1,K8,K08,Leucovorin,1,uM,Sample,4459,K,8
Org76,1,K9,K09,Leucovorin,0.75,uM,Sample,3637,K,9
Org76,1,K10,K10,Leucovorin,0.5,uM,Sample,3075,K,10
Org76,1,K11,K11,Leucovorin,0.2,uM,Sample,2595,K,11
Org76,1,K12,K12,Leucovorin,0.1,uM,Sample,2567,K,12
Org76,1,K13,K13,Media,0,uM,negative_control,1560,K,13
Org76,1,K14,K14,Cisplatin,20,uM,Sample,1488,K,14
Org76,1,K15,K15,Cisplatin,10,uM,Sample,1905,K,15
Org76,1,K16,K16,Cisplatin,7.5,uM,Sample,1847,K,16
Org76,1,K17,K17,Cisplatin,5,uM,Sample,2141,K,17
Org76,1,K18,K18,Cisplatin,2,uM,Sample,2251,K,18
Org76,1,K19,K19,Cisplatin,1,uM,Sample,1502,K,19
Org76,1,K20,K20,Cisplatin,0.75,uM,Sample,1526,K,20
Org76,1,K21,K21,Cisplatin,0.5,uM,Sample,1930,K,21
Org76,1,K22,K22,Cisplatin,0.2,uM,Sample,1631,K,22
Org76,1,K23,K23,Cisplatin,0.1,uM,Sample,2465,K,23
Org76,1,L2,L02,TritonX,0,uM,negative_control,2921,L,2
Org76,1,L3,L03,Irinotecan,20,uM,Sample,1118,L,3
Org76,1,L4,L04,Irinotecan,10,uM,Sample,1677,L,4
Org76,1,L5,L05,Irinotecan,7.5,uM,Sample,1485,L,5
Org76,1,L6,L06,Irinotecan,5,uM,Sample,1735,L,6
Org76,1,L7,L07,Irinotecan,2,uM,Sample,1898,L,7
Org76,1,L8,L08,Irinotecan,1,uM,Sample,2428,L,8
Org76,1,L9,L09,Irinotecan,0.75,uM,Sample,2672,L,9
Org76,1,L10,L10,Irinotecan,0.5,uM,Sample,2787,L,10
Org76,1,L11,L11,Irinotecan,0.2,uM,Sample,2933,L,11
Org76,1,L12,L12,Irinotecan,0.1,uM,Sample,3530,L,12
Org76,1,L13,L13,TritonX,0,uM,negative_control,2330,L,13
Org76,1,L14,L14,Paclitaxel,20,uM,Sample,1408,L,14
Org76,1,L15,L15,Paclitaxel,10,uM,Sample,1255,L,15
Org76,1,L16,L16,Paclitaxel,7.5,uM,Sample,1498,L,16
Org76,1,L17,L17,Paclitaxel,5,uM,Sample,1464,L,17
Org76,1,L18,L18,Paclitaxel,2,uM,Sample,1470,L,18
Org76,1,L19,L19,Paclitaxel,1,uM,Sample,1717,L,19
Org76,1,L20,L20,Paclitaxel,0.75,uM,Sample,1705,L,20
Org76,1,L21,L21,Paclitaxel,0.5,uM,Sample,1832,L,21
Org76,1,L22,L22,Paclitaxel,0.2,uM,Sample,1456,L,22
Org76,1,L23,L23,Paclitaxel,0.1,uM,Sample,1508,L,23
Org76,1,M2,M02,DMSO,0,uM,negative_control,2805,M,2
Org76,1,M3,M03,Oxaliplatin,20,uM,Sample,2524,M,3
Org76,1,M4,M04,Oxaliplatin,10,uM,Sample,2747,M,4
Org76,1,M5,M05,Oxaliplatin,7.5,uM,Sample,2195,M,5
Org76,1,M6,M06,Oxaliplatin,5,uM,Sample,2449,M,6
Org76,1,M7,M07,Oxaliplatin,2,uM,Sample,2876,M,7
Org76,1,M8,M08,Oxaliplatin,1,uM,Sample,2951,M,8
Org76,1,M9,M09,Oxaliplatin,0.75,uM,Sample,3176,M,9
Org76,1,M10,M10,Oxaliplatin,0.5,uM,Sample,2241,M,10
Org76,1,M11,M11,Oxaliplatin,0.2,uM,Sample,2479,M,11
Org76,1,M12,M12,Oxaliplatin,0.1,uM,Sample,4224,M,12
Org76,1,M13,M13,DMSO,0,uM,negative_control,1524,M,13
Org76,1,M14,M14,Topotecan,20,uM,positive_control,486,M,14
Org76,1,M15,M15,Topotecan,10,uM,positive_control,429,M,15
Org76,1,M16,M16,Topotecan,7.5,uM,positive_control,314,M,16
Org76,1,M17,M17,Topotecan,5,uM,positive_control,368,M,17
Org76,1,M18,M18,Topotecan,2,uM,positive_control,343,M,18
Org76,1,M19,M19,Topotecan,1,uM,positive_control,386,M,19
Org76,1,M20,M20,Topotecan,0.75,uM,Sample,417,M,20
Org76,1,M21,M21,Topotecan,0.5,uM,Sample,530,M,21
Org76,1,M22,M22,Topotecan,0.2,uM,Sample,506,M,22
Org76,1,M23,M23,Topotecan,0.1,uM,Sample,644,M,23
Org76,1,N2,N02,Media,0,uM,negative_control,4485,N,2
Org76,1,N3,N03,Doxorubicin,20,uM,positive_control,547,N,3
Org76,1,N4,N04,Doxorubicin,10,uM,positive_control,504,N,4
Org76,1,N5,N05,Doxorubicin,7.5,uM,positive_control,500,N,5
Org76,1,N6,N06,Doxorubicin,5,uM,positive_control,364,N,6
Org76,1,N7,N07,Doxorubicin,2,uM,Sample,413,N,7
Org76,1,N8,N08,Doxorubicin,1,uM,Sample,1123,N,8
Org76,1,N9,N09,Doxorubicin,0.75,uM,Sample,1292,N,9
Org76,1,N10,N10,Doxorubicin,0.5,uM,Sample,1274,N,10
Org76,1,N11,N11,Doxorubicin,0.2,uM,Sample,1453,N,11
Org76,1,N12,N12,Doxorubicin,0.1,uM,Sample,1694,N,12
Org76,1,N13,N13,Media,0,uM,negative_control,1572,N,13
Org76,1,N14,N14,Mitomycin C,20,uM,positive_control,63,N,14
Org76,1,N15,N15,Mitomycin C,10,uM,positive_control,553,N,15
Org76,1,N16,N16,Mitomycin C,7.5,uM,positive_control,608,N,16
Org76,1,N17,N17,Mitomycin C,5,uM,positive_control,1219,N,17
Org76,1,N18,N18,Mitomycin C,2,uM,positive_control,1546,N,18
Org76,1,N19,N19,Mitomycin C,1,uM,positive_control,1489,N,19
Org76,1,N20,N20,Mitomycin C,0.75,uM,Sample,1658,N,20
Org76,1,N21,N21,Mitomycin C,0.5,uM,Sample,1710,N,21
Org76,1,N22,N22,Mitomycin C,0.2,uM,Sample,2326,N,22
Org76,1,N23,N23,Mitomycin C,0.1,uM,Sample,2304,N,23
Org76,1,O2,O2,Media,0,uM,negative_control,2425,O,2
Org76,1,O3,O03,Gemcitabine,20,uM,Sample,831,O,3
Org76,1,O4,O04,Gemcitabine,10,uM,Sample,790,O,4
Org76,1,O5,O05,Gemcitabine,7.5,uM,Sample,873,O,5
Org76,1,O6,O06,Gemcitabine,5,uM,Sample,1000,O,6
Org76,1,O7,O07,Gemcitabine,2,uM,Sample,1525,O,7
Org76,1,O8,O08,Gemcitabine,1,uM,Sample,1236,O,8
Org76,1,O9,O09,Gemcitabine,0.75,uM,Sample,1202,O,9
Org76,1,O10,O10,Gemcitabine,0.5,uM,Sample,1317,O,10
Org76,1,O11,O11,Gemcitabine,0.2,uM,Sample,1568,O,11
Org76,1,O12,O12,Gemcitabine,0.1,uM,Sample,1472,O,12
Org76,1,O13,O13,Media,0,uM,negative_control,2774,O,13
Org76,1,O14,O14,Cetuximab,5,uM,Sample,31,O,14
Org76,1,O15,O15,Cetuximab,2,uM,Sample,27,O,15
Org76,1,O16,O16,Cetuximab,1,uM,Sample,1788,O,16
Org76,1,O17,O17,Cetuximab,0.75,uM,Sample,2361,O,17
Org76,1,O18,O18,Cetuximab,0.5,uM,Sample,2074,O,18
Org76,1,O19,O19,Cetuximab,0.2,uM,Sample,1494,O,19
Org76,1,O20,O20,Cetuximab,0.1,uM,Sample,1673,O,20
Org76,1,O21,O21,Cetuximab,0.05,uM,Sample,4128,O,21
Org76,1,O22,O22,Cetuximab,0.02,uM,Sample,2683,O,22
Org76,1,O23,O23,Cetuximab,0.01,uM,Sample,1588,O,23
