Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org55,2,D15,D15,Cisplatin,10,uM,Sample,10682,D,15
Org55,2,D16,D16,Cisplatin,7.5,uM,Sample,10370,D,16
Org55,2,D17,D17,Cisplatin,5,uM,Sample,12237,D,17
Org55,2,D18,D18,Cisplatin,2,uM,Sample,14041,D,18
Org55,2,D19,D19,Cisplatin,1,uM,Sample,12916,D,19
Org55,2,D20,D20,Cisplatin,0.75,uM,Sample,13979,D,20
Org55,2,D21,D21,Cisplatin,0.5,uM,Sample,15057,D,21
Org55,2,D22,D22,Cisplatin,0.2,uM,Sample,15155,D,22
Org55,2,D23,D23,Cisplatin,0.1,uM,Sample,16014,D,23
Org55,2,E2,E02,Media,0,uM,negative_control,19594,E,2
Org55,2,E3,E03,Irinotecan,20,uM,Sample,1541,E,3
Org55,2,E4,E04,Irinotecan,10,uM,Sample,2150,E,4
Org55,2,E5,E05,Irinotecan,7.5,uM,Sample,2737,E,5
Org55,2,E6,E06,Irinotecan,5,uM,Sample,3501,E,6
Org55,2,E7,E07,Irinotecan,2,uM,Sample,5746,E,7
Org55,2,E8,E08,Irinotecan,1,uM,Sample,8508,E,8
Org55,2,E9,E09,Irinotecan,0.75,uM,Sample,11663,E,9
Org55,2,E10,E10,Irinotecan,0.5,uM,Sample,13940,E,10
Org55,2,E11,E11,Irinotecan,0.2,uM,Sample,11921,E,11
Org55,2,E12,E12,Irinotecan,0.1,uM,Sample,16998,E,12
Org55,2,E13,E13,Media,0,uM,negative_control,15751,E,13
Org55,2,E14,E14,Paclitaxel,20,uM,Sample,12232,E,14
Org55,2,E15,E15,Paclitaxel,10,uM,Sample,8178,E,15
Org55,2,E16,E16,Paclitaxel,7.5,uM,Sample,11101,E,16
Org55,2,E17,E17,Paclitaxel,5,uM,Sample,10460,E,17
Org55,2,E18,E18,Paclitaxel,2,uM,Sample,10344,E,18
Org55,2,E19,E19,Paclitaxel,1,uM,Sample,10084,E,19
Org55,2,E20,E20,Paclitaxel,0.75,uM,Sample,8983,E,20
Org55,2,E21,E21,Paclitaxel,0.5,uM,Sample,10263,E,21
Org55,2,E22,E22,Paclitaxel,0.2,uM,Sample,10381,E,22
Org55,2,E23,E23,Paclitaxel,0.1,uM,Sample,9600,E,23
Org55,2,F2,F02,TritonX,0,uM,negative_control,13574,F,2
Org55,2,F3,F03,Oxaliplatin,20,uM,Sample,13443,F,3
Org55,2,F4,F04,Oxaliplatin,10,uM,Sample,14072,F,4
Org55,2,F5,F05,Oxaliplatin,7.5,uM,Sample,15458,F,5
Org55,2,F6,F06,Oxaliplatin,5,uM,Sample,14424,F,6
Org55,2,F7,F07,Oxaliplatin,2,uM,Sample,15039,F,7
Org55,2,F8,F08,Oxaliplatin,1,uM,Sample,14999,F,8
Org55,2,F9,F09,Oxaliplatin,0.75,uM,Sample,15293,F,9
Org55,2,F10,F10,Oxaliplatin,0.5,uM,Sample,16871,F,10
Org55,2,F11,F11,Oxaliplatin,0.2,uM,Sample,15826,F,11
Org55,2,F12,F12,Oxaliplatin,0.1,uM,Sample,17490,F,12
Org55,2,F13,F13,TritonX,0,uM,negative_control,13300,F,13
Org55,2,F14,F14,Topotecan,20,uM,positive_control,1077,F,14
Org55,2,F15,F15,Topotecan,10,uM,positive_control,739,F,15
Org55,2,F16,F16,Topotecan,7.5,uM,positive_control,724,F,16
Org55,2,F17,F17,Topotecan,5,uM,positive_control,559,F,17
Org55,2,F18,F18,Topotecan,2,uM,Sample,606,F,18
Org55,2,F19,F19,Topotecan,1,uM,Sample,759,F,19
Org55,2,F20,F20,Topotecan,0.75,uM,Sample,837,F,20
Org55,2,F21,F21,Topotecan,0.5,uM,Sample,1123,F,21
Org55,2,F22,F22,Topotecan,0.2,uM,Sample,2172,F,22
Org55,2,F23,F23,Topotecan,0.1,uM,Sample,3169,F,23
Org55,2,G2,G02,DMSO,0,uM,negative_control,16489,G,2
Org55,2,G3,G03,Doxorubicin,20,uM,positive_control,1882,G,3
Org55,2,G4,G04,Doxorubicin,10,uM,positive_control,1141,G,4
Org55,2,G5,G05,Doxorubicin,7.5,uM,positive_control,876,G,5
Org55,2,G6,G06,Doxorubicin,5,uM,positive_control,656,G,6
Org55,2,G7,G07,Doxorubicin,2,uM,Sample,3256,G,7
Org55,2,G8,G08,Doxorubicin,1,uM,Sample,5155,G,8
Org55,2,G9,G09,Doxorubicin,0.75,uM,Sample,6629,G,9
Org55,2,G10,G10,Doxorubicin,0.5,uM,Sample,8709,G,10
Org55,2,G11,G11,Doxorubicin,0.2,uM,Sample,8091,G,11
Org55,2,G12,G12,Doxorubicin,0.1,uM,Sample,13298,G,12
Org55,2,G13,G13,DMSO,0,uM,negative_control,12185,G,13
Org55,2,G14,G14,Mitomycin C,20,uM,positive_control,262,G,14
Org55,2,G15,G15,Mitomycin C,10,uM,positive_control,225,G,15
Org55,2,G16,G16,Mitomycin C,7.5,uM,positive_control,537,G,16
Org55,2,G17,G17,Mitomycin C,5,uM,positive_control,837,G,17
Org55,2,G18,G18,Mitomycin C,2,uM,Sample,3183,G,18
Org55,2,G19,G19,Mitomycin C,1,uM,Sample,4389,G,19
Org55,2,G20,G20,Mitomycin C,0.75,uM,Sample,5618,G,20
Org55,2,G21,G21,Mitomycin C,0.5,uM,Sample,5848,G,21
Org55,2,G22,G22,Mitomycin C,0.2,uM,Sample,10447,G,22
Org55,2,G23,G23,Mitomycin C,0.1,uM,Sample,15403,G,23
Org55,2,H2,H02,Media,0,uM,negative_control,21186,H,2
Org55,2,H3,H03,Gemcitabine,20,uM,Sample,2370,H,3
Org55,2,H4,H04,Gemcitabine,10,uM,Sample,2613,H,4
Org55,2,H5,H05,Gemcitabine,7.5,uM,Sample,2789,H,5
Org55,2,H6,H06,Gemcitabine,5,uM,Sample,2788,H,6
Org55,2,H7,H07,Gemcitabine,2,uM,Sample,3724,H,7
Org55,2,H8,H08,Gemcitabine,1,uM,Sample,4137,H,8
Org55,2,H9,H09,Gemcitabine,0.75,uM,Sample,5097,H,9
Org55,2,H10,H10,Gemcitabine,0.5,uM,Sample,5699,H,10
Org55,2,H11,H11,Gemcitabine,0.2,uM,Sample,11486,H,11
Org55,2,H12,H12,Gemcitabine,0.1,uM,Sample,14731,H,12
Org55,2,H13,H13,Media,0,uM,negative_control,4757,H,13
Org55,2,H14,H14,Cetuximab,5,uM,Sample,114,H,14
Org55,2,H15,H15,Cetuximab,2,uM,Sample,146,H,15
Org55,2,H16,H16,Cetuximab,1,uM,Sample,208,H,16
Org55,2,H17,H17,Cetuximab,0.75,uM,Sample,2962,H,17
Org55,2,H18,H18,Cetuximab,0.5,uM,Sample,7385,H,18
Org55,2,H19,H19,Cetuximab,0.2,uM,Sample,11108,H,19
Org55,2,H20,H20,Cetuximab,0.1,uM,Sample,11564,H,20
Org55,2,H21,H21,Cetuximab,0.05,uM,Sample,12320,H,21
Org55,2,H22,H22,Cetuximab,0.02,uM,Sample,14819,H,22
Org55,2,H23,H23,Cetuximab,0.01,uM,Sample,16442,H,23
Org55,2,I2,I02,TritonX,0,uM,negative_control,16793,I,2
Org55,2,I3,I03,Staurosporine,20,uM,positive_control,320,I,3
Org55,2,I4,I04,Staurosporine,10,uM,positive_control,425,I,4
Org55,2,I5,I05,Staurosporine,7.5,uM,positive_control,455,I,5
Org55,2,I6,I06,Staurosporine,5,uM,positive_control,552,I,6
Org55,2,I7,I07,Staurosporine,2,uM,positive_control,399,I,7
Org55,2,I8,I08,Staurosporine,1,uM,positive_control,1247,I,8
Org55,2,I9,I09,Staurosporine,0.75,uM,positive_control,2875,I,9
Org55,2,I10,I10,Staurosporine,0.5,uM,positive_control,5111,I,10
Org55,2,I11,I11,Staurosporine,0.2,uM,positive_control,8467,I,11
Org55,2,I12,I12,Staurosporine,0.1,uM,positive_control,3726,I,12
Org55,2,I13,I13,TritonX,0,uM,negative_control,4932,I,13
Org55,2,I14,I14,Carboplatin,20,uM,Sample,295,I,14
Org55,2,I15,I15,Carboplatin,10,uM,Sample,10422,I,15
Org55,2,I16,I16,Carboplatin,7.5,uM,Sample,14845,I,16
Org55,2,I17,I17,Carboplatin,5,uM,Sample,13769,I,17
Org55,2,I18,I18,Carboplatin,2,uM,Sample,16543,I,18
Org55,2,I19,I19,Carboplatin,1,uM,Sample,19422,I,19
Org55,2,I20,I20,Carboplatin,0.75,uM,Sample,15861,I,20
Org55,2,I21,I21,Carboplatin,0.5,uM,Sample,16172,I,21
Org55,2,I22,I22,Carboplatin,0.2,uM,Sample,17581,I,22
Org55,2,I23,I23,Carboplatin,0.1,uM,Sample,19987,I,23
Org55,2,J2,J02,DMSO,0,uM,negative_control,17316,J,2
Org55,2,J3,J03,5-Fluouracil,20,uM,Sample,17782,J,3
Org55,2,J4,J04,5-Fluouracil,10,uM,Sample,19479,J,4
Org55,2,J5,J05,5-Fluouracil,7.5,uM,Sample,18486,J,5
Org55,2,J6,J06,5-Fluouracil,5,uM,Sample,19853,J,6
Org55,2,J7,J07,5-Fluouracil,2,uM,Sample,18339,J,7
Org55,2,J8,J08,5-Fluouracil,1,uM,Sample,17565,J,8
Org55,2,J9,J09,5-Fluouracil,0.75,uM,Sample,17900,J,9
Org55,2,J10,J10,5-Fluouracil,0.5,uM,Sample,15383,J,10
Org55,2,J11,J11,5-Fluouracil,0.2,uM,Sample,17855,J,11
Org55,2,J12,J12,5-Fluouracil,0.1,uM,Sample,15835,J,12
Org55,2,J13,J13,DMSO,0,uM,negative_control,15502,J,13
Org55,2,J14,J14,Docetaxel,20,uM,Sample,13890,J,14
Org55,2,J15,J15,Docetaxel,10,uM,Sample,13515,J,15
Org55,2,J16,J16,Docetaxel,7.5,uM,Sample,14467,J,16
Org55,2,J17,J17,Docetaxel,5,uM,Sample,13200,J,17
Org55,2,J18,J18,Docetaxel,2,uM,Sample,12843,J,18
Org55,2,J19,J19,Docetaxel,1,uM,Sample,13558,J,19
Org55,2,J20,J20,Docetaxel,0.75,uM,Sample,13008,J,20
Org55,2,J21,J21,Docetaxel,0.5,uM,Sample,12781,J,21
Org55,2,J22,J22,Docetaxel,0.2,uM,Sample,12047,J,22
Org55,2,J23,J23,Docetaxel,0.1,uM,Sample,11201,J,23
Org55,2,K2,K02,Media,0,uM,negative_control,21072,K,2
Org55,2,K3,K03,Leucovorin,20,uM,Sample,20613,K,3
Org55,2,K4,K04,Leucovorin,10,uM,Sample,19753,K,4
Org55,2,K5,K05,Leucovorin,7.5,uM,Sample,20442,K,5
Org55,2,K6,K06,Leucovorin,5,uM,Sample,19926,K,6
Org55,2,K7,K07,Leucovorin,2,uM,Sample,19240,K,7
Org55,2,K8,K08,Leucovorin,1,uM,Sample,19465,K,8
Org55,2,K9,K09,Leucovorin,0.75,uM,Sample,19476,K,9
Org55,2,K10,K10,Leucovorin,0.5,uM,Sample,17936,K,10
Org55,2,K11,K11,Leucovorin,0.2,uM,Sample,18561,K,11
Org55,2,K12,K12,Leucovorin,0.1,uM,Sample,17698,K,12
Org55,2,K13,K13,Media,0,uM,negative_control,18657,K,13
Org55,2,K14,K14,Cisplatin,20,uM,Sample,7419,K,14
Org55,2,K15,K15,Cisplatin,10,uM,Sample,10763,K,15
Org55,2,K16,K16,Cisplatin,7.5,uM,Sample,12147,K,16
Org55,2,K17,K17,Cisplatin,5,uM,Sample,14191,K,17
Org55,2,K18,K18,Cisplatin,2,uM,Sample,16735,K,18
Org55,2,K19,K19,Cisplatin,1,uM,Sample,17545,K,19
Org55,2,K20,K20,Cisplatin,0.75,uM,Sample,16432,K,20
Org55,2,K21,K21,Cisplatin,0.5,uM,Sample,18585,K,21
Org55,2,K22,K22,Cisplatin,0.2,uM,Sample,19870,K,22
Org55,2,K23,K23,Cisplatin,0.1,uM,Sample,18250,K,23
Org55,2,L2,L02,TritonX,0,uM,negative_control,16914,L,2
Org55,2,L3,L03,Irinotecan,20,uM,Sample,1704,L,3
Org55,2,L4,L04,Irinotecan,10,uM,Sample,2433,L,4
Org55,2,L5,L05,Irinotecan,7.5,uM,Sample,3295,L,5
Org55,2,L6,L06,Irinotecan,5,uM,Sample,3861,L,6
Org55,2,L7,L07,Irinotecan,2,uM,Sample,7580,L,7
Org55,2,L8,L08,Irinotecan,1,uM,Sample,10437,L,8
Org55,2,L9,L09,Irinotecan,0.75,uM,Sample,13514,L,9
Org55,2,L10,L10,Irinotecan,0.5,uM,Sample,16112,L,10
Org55,2,L11,L11,Irinotecan,0.2,uM,Sample,17530,L,11
Org55,2,L12,L12,Irinotecan,0.1,uM,Sample,18617,L,12
Org55,2,L13,L13,TritonX,0,uM,negative_control,14810,L,13
Org55,2,L14,L14,Paclitaxel,20,uM,Sample,10377,L,14
Org55,2,L15,L15,Paclitaxel,10,uM,Sample,10930,L,15
Org55,2,L16,L16,Paclitaxel,7.5,uM,Sample,12145,L,16
Org55,2,L17,L17,Paclitaxel,5,uM,Sample,11755,L,17
Org55,2,L18,L18,Paclitaxel,2,uM,Sample,11859,L,18
Org55,2,L19,L19,Paclitaxel,1,uM,Sample,10013,L,19
Org55,2,L20,L20,Paclitaxel,0.75,uM,Sample,11288,L,20
Org55,2,L21,L21,Paclitaxel,0.5,uM,Sample,11586,L,21
Org55,2,L22,L22,Paclitaxel,0.2,uM,Sample,6531,L,22
Org55,2,L23,L23,Paclitaxel,0.1,uM,Sample,10209,L,23
Org55,2,M2,M02,DMSO,0,uM,negative_control,21452,M,2
Org55,2,M3,M03,Oxaliplatin,20,uM,Sample,14085,M,3
Org55,2,M4,M04,Oxaliplatin,10,uM,Sample,15529,M,4
Org55,2,M5,M05,Oxaliplatin,7.5,uM,Sample,16788,M,5
Org55,2,M6,M06,Oxaliplatin,5,uM,Sample,16176,M,6
Org55,2,M7,M07,Oxaliplatin,2,uM,Sample,17843,M,7
Org55,2,M8,M08,Oxaliplatin,1,uM,Sample,16827,M,8
Org55,2,M9,M09,Oxaliplatin,0.75,uM,Sample,16923,M,9
Org55,2,M10,M10,Oxaliplatin,0.5,uM,Sample,16574,M,10
Org55,2,M11,M11,Oxaliplatin,0.2,uM,Sample,16799,M,11
Org55,2,M12,M12,Oxaliplatin,0.1,uM,Sample,19723,M,12
Org55,2,M13,M13,DMSO,0,uM,negative_control,18844,M,13
Org55,2,M14,M14,Topotecan,20,uM,positive_control,859,M,14
Org55,2,M15,M15,Topotecan,10,uM,positive_control,332,M,15
Org55,2,M16,M16,Topotecan,7.5,uM,positive_control,628,M,16
Org55,2,M17,M17,Topotecan,5,uM,positive_control,723,M,17
Org55,2,M18,M18,Topotecan,2,uM,positive_control,804,M,18
Org55,2,M19,M19,Topotecan,1,uM,positive_control,780,M,19
Org55,2,M20,M20,Topotecan,0.75,uM,Sample,916,M,20
Org55,2,M21,M21,Topotecan,0.5,uM,Sample,1365,M,21
Org55,2,M22,M22,Topotecan,0.2,uM,Sample,2619,M,22
Org55,2,M23,M23,Topotecan,0.1,uM,Sample,3729,M,23
Org55,2,N2,N02,Media,0,uM,negative_control,18661,N,2
Org55,2,N3,N03,Doxorubicin,20,uM,positive_control,2482,N,3
Org55,2,N4,N04,Doxorubicin,10,uM,positive_control,1615,N,4
Org55,2,N5,N05,Doxorubicin,7.5,uM,positive_control,1318,N,5
Org55,2,N6,N06,Doxorubicin,5,uM,positive_control,716,N,6
Org55,2,N7,N07,Doxorubicin,2,uM,positive_control,5034,N,7
Org55,2,N8,N08,Doxorubicin,1,uM,Sample,8976,N,8
Org55,2,N9,N09,Doxorubicin,0.75,uM,Sample,9916,N,9
Org55,2,N10,N10,Doxorubicin,0.5,uM,Sample,13108,N,10
Org55,2,N11,N11,Doxorubicin,0.2,uM,Sample,15127,N,11
Org55,2,N12,N12,Doxorubicin,0.1,uM,Sample,17311,N,12
Org55,2,N13,N13,Media,0,uM,negative_control,5784,N,13
Org55,2,N14,N14,Mitomycin C,20,uM,positive_control,110,N,14
Org55,2,N15,N15,Mitomycin C,10,uM,positive_control,87,N,15
Org55,2,N16,N16,Mitomycin C,7.5,uM,positive_control,336,N,16
Org55,2,N17,N17,Mitomycin C,5,uM,positive_control,1267,N,17
Org55,2,N18,N18,Mitomycin C,2,uM,positive_control,4119,N,18
Org55,2,N19,N19,Mitomycin C,1,uM,positive_control,6272,N,19
Org55,2,N20,N20,Mitomycin C,0.75,uM,Sample,7956,N,20
Org55,2,N21,N21,Mitomycin C,0.5,uM,Sample,8556,N,21
Org55,2,N22,N22,Mitomycin C,0.2,uM,Sample,12977,N,22
Org55,2,N23,N23,Mitomycin C,0.1,uM,Sample,17939,N,23
Org55,2,O2,NA,Media,0,uM,negative_control,20591,O,2
Org55,2,O3,O03,Gemcitabine,20,uM,Sample,2603,O,3
Org55,2,O4,O04,Gemcitabine,10,uM,Sample,2723,O,4
Org55,2,O5,O05,Gemcitabine,7.5,uM,Sample,3412,O,5
Org55,2,O6,O06,Gemcitabine,5,uM,Sample,3916,O,6
Org55,2,O7,O07,Gemcitabine,2,uM,Sample,4386,O,7
Org55,2,O8,O08,Gemcitabine,1,uM,Sample,5080,O,8
Org55,2,O9,O09,Gemcitabine,0.75,uM,Sample,5650,O,9
Org55,2,O10,O10,Gemcitabine,0.5,uM,Sample,6757,O,10
Org55,2,O11,O11,Gemcitabine,0.2,uM,Sample,14154,O,11
Org55,2,O12,O12,Gemcitabine,0.1,uM,Sample,17417,O,12
Org55,2,O13,NA,Media,0,uM,negative_control,3462,O,13
Org55,2,O14,O14,Cetuximab,5,uM,Sample,52,O,14
Org55,2,O15,O15,Cetuximab,2,uM,Sample,46,O,15
Org55,2,O16,O16,Cetuximab,1,uM,Sample,90,O,16
Org55,2,O17,O17,Cetuximab,0.75,uM,Sample,3606,O,17
Org55,2,O18,O18,Cetuximab,0.5,uM,Sample,7348,O,18
Org55,2,O19,O19,Cetuximab,0.2,uM,Sample,4791,O,19
Org55,2,O20,O20,Cetuximab,0.1,uM,Sample,10370,O,20
Org55,2,O21,O21,Cetuximab,0.05,uM,Sample,12740,O,21
Org55,2,O22,O22,Cetuximab,0.02,uM,Sample,12554,O,22
Org55,2,O23,O23,Cetuximab,0.01,uM,Sample,14263,O,23
