Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org41,2,D17,D17,Cisplatin,5,uM,Sample,5696,D,17
Org41,2,D18,D18,Cisplatin,2,uM,Sample,6543,D,18
Org41,2,D19,D19,Cisplatin,1,uM,Sample,8626,D,19
Org41,2,D20,D20,Cisplatin,0.75,uM,Sample,5498,D,20
Org41,2,D21,D21,Cisplatin,0.5,uM,Sample,7726,D,21
Org41,2,D22,D22,Cisplatin,0.2,uM,Sample,7616,D,22
Org41,2,D23,D23,Cisplatin,0.1,uM,Sample,8199,D,23
Org41,2,E2,E02,Media,0,uM,negative_control,7833,E,2
Org41,2,E3,E03,Irinotecan,20,uM,Sample,2382,E,3
Org41,2,E4,E04,Irinotecan,10,uM,Sample,2679,E,4
Org41,2,E5,E05,Irinotecan,7.5,uM,Sample,3488,E,5
Org41,2,E6,E06,Irinotecan,5,uM,Sample,3683,E,6
Org41,2,E7,E07,Irinotecan,2,uM,Sample,4201,E,7
Org41,2,E8,E08,Irinotecan,1,uM,Sample,4520,E,8
Org41,2,E9,E09,Irinotecan,0.75,uM,Sample,6425,E,9
Org41,2,E10,E10,Irinotecan,0.5,uM,Sample,6630,E,10
Org41,2,E11,E11,Irinotecan,0.2,uM,Sample,8468,E,11
Org41,2,E12,E12,Irinotecan,0.1,uM,Sample,9182,E,12
Org41,2,E13,E13,Media,0,uM,negative_control,8820,E,13
Org41,2,E14,E14,Paclitaxel,20,uM,Sample,3357,E,14
Org41,2,E15,E15,Paclitaxel,10,uM,Sample,4066,E,15
Org41,2,E16,E16,Paclitaxel,7.5,uM,Sample,3936,E,16
Org41,2,E17,E17,Paclitaxel,5,uM,Sample,3781,E,17
Org41,2,E18,E18,Paclitaxel,2,uM,Sample,3559,E,18
Org41,2,E19,E19,Paclitaxel,1,uM,Sample,3566,E,19
Org41,2,E20,E20,Paclitaxel,0.75,uM,Sample,3169,E,20
Org41,2,E21,E21,Paclitaxel,0.5,uM,Sample,3322,E,21
Org41,2,E22,E22,Paclitaxel,0.2,uM,Sample,3257,E,22
Org41,2,E23,E23,Paclitaxel,0.1,uM,Sample,3164,E,23
Org41,2,F2,F02,TritonX,0,uM,negative_control,6197,F,2
Org41,2,F3,F03,Oxaliplatin,20,uM,Sample,6305,F,3
Org41,2,F4,F04,Oxaliplatin,10,uM,Sample,6951,F,4
Org41,2,F5,F05,Oxaliplatin,7.5,uM,Sample,8946,F,5
Org41,2,F6,F06,Oxaliplatin,5,uM,Sample,8281,F,6
Org41,2,F7,F07,Oxaliplatin,2,uM,Sample,9265,F,7
Org41,2,F8,F08,Oxaliplatin,1,uM,Sample,10032,F,8
Org41,2,F9,F09,Oxaliplatin,0.75,uM,Sample,9084,F,9
Org41,2,F10,F10,Oxaliplatin,0.5,uM,Sample,10883,F,10
Org41,2,F11,F11,Oxaliplatin,0.2,uM,Sample,8532,F,11
Org41,2,F12,F12,Oxaliplatin,0.1,uM,Sample,10351,F,12
Org41,2,F13,F13,TritonX,0,uM,negative_control,7512,F,13
Org41,2,F14,F14,Topotecan,20,uM,positive_control,474,F,14
Org41,2,F15,F15,Topotecan,10,uM,positive_control,380,F,15
Org41,2,F16,F16,Topotecan,7.5,uM,positive_control,562,F,16
Org41,2,F17,F17,Topotecan,5,uM,positive_control,759,F,17
Org41,2,F18,F18,Topotecan,2,uM,positive_control,1701,F,18
Org41,2,F19,F19,Topotecan,1,uM,Sample,1812,F,19
Org41,2,F20,F20,Topotecan,0.75,uM,Sample,1910,F,20
Org41,2,F21,F21,Topotecan,0.5,uM,Sample,2162,F,21
Org41,2,F22,F22,Topotecan,0.2,uM,Sample,2631,F,22
Org41,2,F23,F23,Topotecan,0.1,uM,Sample,2911,F,23
Org41,2,G2,G02,DMSO,0,uM,negative_control,6505,G,2
Org41,2,G3,G03,Doxorubicin,20,uM,positive_control,833,G,3
Org41,2,G4,G04,Doxorubicin,10,uM,positive_control,335,G,4
Org41,2,G5,G05,Doxorubicin,7.5,uM,positive_control,490,G,5
Org41,2,G6,G06,Doxorubicin,5,uM,positive_control,486,G,6
Org41,2,G7,G07,Doxorubicin,2,uM,Sample,2560,G,7
Org41,2,G8,G08,Doxorubicin,1,uM,Sample,3365,G,8
Org41,2,G9,G09,Doxorubicin,0.75,uM,Sample,3531,G,9
Org41,2,G10,G10,Doxorubicin,0.5,uM,Sample,4726,G,10
Org41,2,G11,G11,Doxorubicin,0.2,uM,Sample,5390,G,11
Org41,2,G12,G12,Doxorubicin,0.1,uM,Sample,7774,G,12
Org41,2,G13,G13,DMSO,0,uM,negative_control,5420,G,13
Org41,2,G14,G14,Mitomycin C,20,uM,positive_control,229,G,14
Org41,2,G15,G15,Mitomycin C,10,uM,positive_control,148,G,15
Org41,2,G16,G16,Mitomycin C,7.5,uM,positive_control,366,G,16
Org41,2,G17,G17,Mitomycin C,5,uM,positive_control,680,G,17
Org41,2,G18,G18,Mitomycin C,2,uM,positive_control,2225,G,18
Org41,2,G19,G19,Mitomycin C,1,uM,Sample,3196,G,19
Org41,2,G20,G20,Mitomycin C,0.75,uM,Sample,3404,G,20
Org41,2,G21,G21,Mitomycin C,0.5,uM,Sample,4225,G,21
Org41,2,G22,G22,Mitomycin C,0.2,uM,Sample,5036,G,22
Org41,2,G23,G23,Mitomycin C,0.1,uM,Sample,5351,G,23
Org41,2,H2,H02,Media,0,uM,negative_control,7917,H,2
Org41,2,H3,H03,Gemcitabine,20,uM,Sample,1923,H,3
Org41,2,H4,H04,Gemcitabine,10,uM,Sample,2049,H,4
Org41,2,H5,H05,Gemcitabine,7.5,uM,Sample,3067,H,5
Org41,2,H6,H06,Gemcitabine,5,uM,Sample,2949,H,6
Org41,2,H7,H07,Gemcitabine,2,uM,Sample,3015,H,7
Org41,2,H8,H08,Gemcitabine,1,uM,Sample,3075,H,8
Org41,2,H9,H09,Gemcitabine,0.75,uM,Sample,3285,H,9
Org41,2,H10,H10,Gemcitabine,0.5,uM,Sample,2852,H,10
Org41,2,H11,H11,Gemcitabine,0.2,uM,Sample,3036,H,11
Org41,2,H12,H12,Gemcitabine,0.1,uM,Sample,3158,H,12
Org41,2,H13,H13,Media,0,uM,negative_control,4778,H,13
Org41,2,H14,H14,Cetuximab,5,uM,Sample,76,H,14
Org41,2,H15,H15,Cetuximab,2,uM,Sample,67,H,15
Org41,2,H16,H16,Cetuximab,1,uM,Sample,223,H,16
Org41,2,H17,H17,Cetuximab,0.75,uM,Sample,2090,H,17
Org41,2,H18,H18,Cetuximab,0.5,uM,Sample,3136,H,18
Org41,2,H19,H19,Cetuximab,0.2,uM,Sample,5130,H,19
Org41,2,H20,H20,Cetuximab,0.1,uM,Sample,5582,H,20
Org41,2,H21,H21,Cetuximab,0.05,uM,Sample,10409,H,21
Org41,2,H22,H22,Cetuximab,0.02,uM,Sample,7794,H,22
Org41,2,H23,H23,Cetuximab,0.01,uM,Sample,6114,H,23
Org41,2,I2,I02,TritonX,0,uM,negative_control,9441,I,2
Org41,2,I3,I03,Staurosporine,20,uM,positive_control,142,I,3
Org41,2,I4,I04,Staurosporine,10,uM,positive_control,86,I,4
Org41,2,I5,I05,Staurosporine,7.5,uM,positive_control,135,I,5
Org41,2,I6,I06,Staurosporine,5,uM,positive_control,165,I,6
Org41,2,I7,I07,Staurosporine,2,uM,positive_control,234,I,7
Org41,2,I8,I08,Staurosporine,1,uM,positive_control,186,I,8
Org41,2,I9,I09,Staurosporine,0.75,uM,positive_control,194,I,9
Org41,2,I10,I10,Staurosporine,0.5,uM,positive_control,515,I,10
Org41,2,I11,I11,Staurosporine,0.2,uM,positive_control,1321,I,11
Org41,2,I12,I12,Staurosporine,0.1,uM,positive_control,1626,I,12
Org41,2,I13,I13,TritonX,0,uM,negative_control,9886,I,13
Org41,2,I14,I14,Carboplatin,20,uM,Sample,1651,I,14
Org41,2,I15,I15,Carboplatin,10,uM,Sample,6389,I,15
Org41,2,I16,I16,Carboplatin,7.5,uM,Sample,10165,I,16
Org41,2,I17,I17,Carboplatin,5,uM,Sample,7867,I,17
Org41,2,I18,I18,Carboplatin,2,uM,Sample,9720,I,18
Org41,2,I19,I19,Carboplatin,1,uM,Sample,9631,I,19
Org41,2,I20,I20,Carboplatin,0.75,uM,Sample,8931,I,20
Org41,2,I21,I21,Carboplatin,0.5,uM,Sample,7780,I,21
Org41,2,I22,I22,Carboplatin,0.2,uM,Sample,6863,I,22
Org41,2,I23,I23,Carboplatin,0.1,uM,Sample,6964,I,23
Org41,2,J2,J02,DMSO,0,uM,negative_control,7421,J,2
Org41,2,J3,J03,5-Fluouracil,20,uM,Sample,4399,J,3
Org41,2,J4,J04,5-Fluouracil,10,uM,Sample,4549,J,4
Org41,2,J5,J05,5-Fluouracil,7.5,uM,Sample,7763,J,5
Org41,2,J6,J06,5-Fluouracil,5,uM,Sample,7895,J,6
Org41,2,J7,J07,5-Fluouracil,2,uM,Sample,8106,J,7
Org41,2,J8,J08,5-Fluouracil,1,uM,Sample,10412,J,8
Org41,2,J9,J09,5-Fluouracil,0.75,uM,Sample,9716,J,9
Org41,2,J10,J10,5-Fluouracil,0.5,uM,Sample,8106,J,10
Org41,2,J11,J11,5-Fluouracil,0.2,uM,Sample,9175,J,11
Org41,2,J12,J12,5-Fluouracil,0.1,uM,Sample,9971,J,12
Org41,2,J13,J13,DMSO,0,uM,negative_control,7858,J,13
Org41,2,J14,J14,Docetaxel,20,uM,Sample,3586,J,14
Org41,2,J15,J15,Docetaxel,10,uM,Sample,3912,J,15
Org41,2,J16,J16,Docetaxel,7.5,uM,Sample,3897,J,16
Org41,2,J17,J17,Docetaxel,5,uM,Sample,3916,J,17
Org41,2,J18,J18,Docetaxel,2,uM,Sample,3144,J,18
Org41,2,J19,J19,Docetaxel,1,uM,Sample,3941,J,19
Org41,2,J20,J20,Docetaxel,0.75,uM,Sample,3412,J,20
Org41,2,J21,J21,Docetaxel,0.5,uM,Sample,2822,J,21
Org41,2,J22,J22,Docetaxel,0.2,uM,Sample,3093,J,22
Org41,2,J23,J23,Docetaxel,0.1,uM,Sample,3082,J,23
Org41,2,K2,K02,Media,0,uM,negative_control,7368,K,2
Org41,2,K3,K03,Leucovorin,20,uM,Sample,7704,K,3
Org41,2,K4,K04,Leucovorin,10,uM,Sample,7339,K,4
Org41,2,K5,K05,Leucovorin,7.5,uM,Sample,8250,K,5
Org41,2,K6,K06,Leucovorin,5,uM,Sample,9926,K,6
Org41,2,K7,K07,Leucovorin,2,uM,Sample,7494,K,7
Org41,2,K8,K08,Leucovorin,1,uM,Sample,7863,K,8
Org41,2,K9,K09,Leucovorin,0.75,uM,Sample,8878,K,9
Org41,2,K10,K10,Leucovorin,0.5,uM,Sample,6446,K,10
Org41,2,K11,K11,Leucovorin,0.2,uM,Sample,8144,K,11
Org41,2,K12,K12,Leucovorin,0.1,uM,Sample,7491,K,12
Org41,2,K13,K13,Media,0,uM,negative_control,5993,K,13
Org41,2,K14,K14,Cisplatin,20,uM,Sample,2248,K,14
Org41,2,K15,K15,Cisplatin,10,uM,Sample,2916,K,15
Org41,2,K16,K16,Cisplatin,7.5,uM,Sample,4024,K,16
Org41,2,K17,K17,Cisplatin,5,uM,Sample,4852,K,17
Org41,2,K18,K18,Cisplatin,2,uM,Sample,5089,K,18
Org41,2,K19,K19,Cisplatin,1,uM,Sample,5584,K,19
Org41,2,K20,K20,Cisplatin,0.75,uM,Sample,6777,K,20
Org41,2,K21,K21,Cisplatin,0.5,uM,Sample,4864,K,21
Org41,2,K22,K22,Cisplatin,0.2,uM,Sample,4914,K,22
Org41,2,K23,K23,Cisplatin,0.1,uM,Sample,5305,K,23
Org41,2,L2,L02,TritonX,0,uM,negative_control,6244,L,2
Org41,2,L3,L03,Irinotecan,20,uM,Sample,2059,L,3
Org41,2,L4,L04,Irinotecan,10,uM,Sample,2539,L,4
Org41,2,L5,L05,Irinotecan,7.5,uM,Sample,2298,L,5
Org41,2,L6,L06,Irinotecan,5,uM,Sample,2760,L,6
Org41,2,L7,L07,Irinotecan,2,uM,Sample,3137,L,7
Org41,2,L8,L08,Irinotecan,1,uM,Sample,4243,L,8
Org41,2,L9,L09,Irinotecan,0.75,uM,Sample,5297,L,9
Org41,2,L10,L10,Irinotecan,0.5,uM,Sample,7163,L,10
Org41,2,L11,L11,Irinotecan,0.2,uM,Sample,9226,L,11
Org41,2,L12,L12,Irinotecan,0.1,uM,Sample,8767,L,12
Org41,2,L13,L13,TritonX,0,uM,negative_control,7175,L,13
Org41,2,L14,L14,Paclitaxel,20,uM,Sample,3845,L,14
Org41,2,L15,L15,Paclitaxel,10,uM,Sample,3113,L,15
Org41,2,L16,L16,Paclitaxel,7.5,uM,Sample,2911,L,16
Org41,2,L17,L17,Paclitaxel,5,uM,Sample,2815,L,17
Org41,2,L18,L18,Paclitaxel,2,uM,Sample,2747,L,18
Org41,2,L19,L19,Paclitaxel,1,uM,Sample,2691,L,19
Org41,2,L20,L20,Paclitaxel,0.75,uM,Sample,2302,L,20
Org41,2,L21,L21,Paclitaxel,0.5,uM,Sample,3316,L,21
Org41,2,L22,L22,Paclitaxel,0.2,uM,Sample,2692,L,22
Org41,2,L23,L23,Paclitaxel,0.1,uM,Sample,2229,L,23
Org41,2,M2,M02,DMSO,0,uM,negative_control,8452,M,2
Org41,2,M3,M03,Oxaliplatin,20,uM,Sample,4480,M,3
Org41,2,M4,M04,Oxaliplatin,10,uM,Sample,6660,M,4
Org41,2,M5,M05,Oxaliplatin,7.5,uM,Sample,6199,M,5
Org41,2,M6,M06,Oxaliplatin,5,uM,Sample,7183,M,6
Org41,2,M7,M07,Oxaliplatin,2,uM,Sample,6167,M,7
Org41,2,M8,M08,Oxaliplatin,1,uM,Sample,8111,M,8
Org41,2,M9,M09,Oxaliplatin,0.75,uM,Sample,6927,M,9
Org41,2,M10,M10,Oxaliplatin,0.5,uM,Sample,7166,M,10
Org41,2,M11,M11,Oxaliplatin,0.2,uM,Sample,7828,M,11
Org41,2,M12,M12,Oxaliplatin,0.1,uM,Sample,7856,M,12
Org41,2,M13,M13,DMSO,0,uM,negative_control,6560,M,13
Org41,2,M14,M14,Topotecan,20,uM,positive_control,385,M,14
Org41,2,M15,M15,Topotecan,10,uM,positive_control,432,M,15
Org41,2,M16,M16,Topotecan,7.5,uM,positive_control,468,M,16
Org41,2,M17,M17,Topotecan,5,uM,positive_control,663,M,17
Org41,2,M18,M18,Topotecan,2,uM,positive_control,1290,M,18
Org41,2,M19,M19,Topotecan,1,uM,Sample,1523,M,19
Org41,2,M20,M20,Topotecan,0.75,uM,Sample,1219,M,20
Org41,2,M21,M21,Topotecan,0.5,uM,Sample,1692,M,21
Org41,2,M22,M22,Topotecan,0.2,uM,Sample,2183,M,22
Org41,2,M23,M23,Topotecan,0.1,uM,Sample,2151,M,23
Org41,2,N2,N02,Media,0,uM,negative_control,7316,N,2
Org41,2,N3,N03,Doxorubicin,20,uM,positive_control,821,N,3
Org41,2,N4,N04,Doxorubicin,10,uM,positive_control,367,N,4
Org41,2,N5,N05,Doxorubicin,7.5,uM,positive_control,426,N,5
Org41,2,N6,N06,Doxorubicin,5,uM,positive_control,598,N,6
Org41,2,N7,N07,Doxorubicin,2,uM,Sample,2554,N,7
Org41,2,N8,N08,Doxorubicin,1,uM,Sample,4100,N,8
Org41,2,N9,N09,Doxorubicin,0.75,uM,Sample,3430,N,9
Org41,2,N10,N10,Doxorubicin,0.5,uM,Sample,4372,N,10
Org41,2,N11,N11,Doxorubicin,0.2,uM,Sample,5637,N,11
Org41,2,N12,N12,Doxorubicin,0.1,uM,Sample,7166,N,12
Org41,2,N13,N13,Media,0,uM,negative_control,7961,N,13
Org41,2,N14,N14,Mitomycin C,20,uM,positive_control,196,N,14
Org41,2,N15,N15,Mitomycin C,10,uM,positive_control,131,N,15
Org41,2,N16,N16,Mitomycin C,7.5,uM,positive_control,330,N,16
Org41,2,N17,N17,Mitomycin C,5,uM,positive_control,503,N,17
Org41,2,N18,N18,Mitomycin C,2,uM,positive_control,1662,N,18
Org41,2,N19,N19,Mitomycin C,1,uM,Sample,2677,N,19
Org41,2,N20,N20,Mitomycin C,0.75,uM,Sample,2711,N,20
Org41,2,N21,N21,Mitomycin C,0.5,uM,Sample,3357,N,21
Org41,2,N22,N22,Mitomycin C,0.2,uM,Sample,3687,N,22
Org41,2,N23,N23,Mitomycin C,0.1,uM,Sample,5477,N,23
Org41,2,O2,O2,Media,0,uM,negative_control,8850,O,2
Org41,2,O3,O03,Gemcitabine,20,uM,Sample,1524,O,3
Org41,2,O4,O04,Gemcitabine,10,uM,Sample,2190,O,4
Org41,2,O5,O05,Gemcitabine,7.5,uM,Sample,2454,O,5
Org41,2,O6,O06,Gemcitabine,5,uM,Sample,2382,O,6
Org41,2,O7,O07,Gemcitabine,2,uM,Sample,2459,O,7
Org41,2,O8,O08,Gemcitabine,1,uM,Sample,2482,O,8
Org41,2,O9,O09,Gemcitabine,0.75,uM,Sample,3045,O,9
Org41,2,O10,O10,Gemcitabine,0.5,uM,Sample,3082,O,10
Org41,2,O11,O11,Gemcitabine,0.2,uM,Sample,2373,O,11
Org41,2,O12,O12,Gemcitabine,0.1,uM,Sample,2113,O,12
Org41,2,O13,O13,Media,0,uM,negative_control,458,O,13
Org41,2,O14,O14,Cetuximab,5,uM,Sample,16,O,14
Org41,2,O15,O15,Cetuximab,2,uM,Sample,15,O,15
Org41,2,O16,O16,Cetuximab,1,uM,Sample,19,O,16
Org41,2,O17,O17,Cetuximab,0.75,uM,Sample,1630,O,17
Org41,2,O18,O18,Cetuximab,0.5,uM,Sample,2216,O,18
Org41,2,O19,O19,Cetuximab,0.2,uM,Sample,3896,O,19
Org41,2,O20,O20,Cetuximab,0.1,uM,Sample,4744,O,20
Org41,2,O21,O21,Cetuximab,0.05,uM,Sample,5039,O,21
Org41,2,O22,O22,Cetuximab,0.02,uM,Sample,7248,O,22
Org41,2,O23,O23,Cetuximab,0.01,uM,Sample,3490,O,23
