Patient,Replicate,Well_ID,WELL_ID,Compound_ID,Concentration,Units,Description,CTG,Row,Col
Org65,1,C17,C17,Docetaxel,5,uM,Sample,11264,C,17
Org65,1,C18,C18,Docetaxel,2,uM,Sample,10879,C,18
Org65,1,C19,C19,Docetaxel,1,uM,Sample,9925,C,19
Org65,1,C20,C20,Docetaxel,0.75,uM,Sample,10431,C,20
Org65,1,C21,C21,Docetaxel,0.5,uM,Sample,10494,C,21
Org65,1,C22,C22,Docetaxel,0.2,uM,Sample,10122,C,22
Org65,1,C23,C23,Docetaxel,0.1,uM,Sample,10349,C,23
Org65,1,D2,D02,DMSO,0,uM,negative_control,16367,D,2
Org65,1,D3,D03,Leucovorin,20,uM,Sample,16939,D,3
Org65,1,D4,D04,Leucovorin,10,uM,Sample,16187,D,4
Org65,1,D5,D05,Leucovorin,7.5,uM,Sample,14949,D,5
Org65,1,D6,D06,Leucovorin,5,uM,Sample,14458,D,6
Org65,1,D7,D07,Leucovorin,2,uM,Sample,15091,D,7
Org65,1,D8,D08,Leucovorin,1,uM,Sample,17417,D,8
Org65,1,D9,D09,Leucovorin,0.75,uM,Sample,14007,D,9
Org65,1,D10,D10,Leucovorin,0.5,uM,Sample,15679,D,10
Org65,1,D11,D11,Leucovorin,0.2,uM,Sample,15695,D,11
Org65,1,D12,D12,Leucovorin,0.1,uM,Sample,15114,D,12
Org65,1,D13,D13,DMSO,0,uM,negative_control,13784,D,13
Org65,1,D14,D14,Cisplatin,20,uM,Sample,11344,D,14
Org65,1,D15,D15,Cisplatin,10,uM,Sample,12941,D,15
Org65,1,D16,D16,Cisplatin,7.5,uM,Sample,13699,D,16
Org65,1,D17,D17,Cisplatin,5,uM,Sample,14111,D,17
Org65,1,D18,D18,Cisplatin,2,uM,Sample,15486,D,18
Org65,1,D19,D19,Cisplatin,1,uM,Sample,13955,D,19
Org65,1,D20,D20,Cisplatin,0.75,uM,Sample,14426,D,20
Org65,1,D21,D21,Cisplatin,0.5,uM,Sample,16146,D,21
Org65,1,D22,D22,Cisplatin,0.2,uM,Sample,16402,D,22
Org65,1,D23,D23,Cisplatin,0.1,uM,Sample,16588,D,23
Org65,1,E2,E02,Media,0,uM,negative_control,16335,E,2
Org65,1,E3,E03,Irinotecan,20,uM,Sample,8292,E,3
Org65,1,E4,E04,Irinotecan,10,uM,Sample,8029,E,4
Org65,1,E5,E05,Irinotecan,7.5,uM,Sample,8521,E,5
Org65,1,E6,E06,Irinotecan,5,uM,Sample,9265,E,6
Org65,1,E7,E07,Irinotecan,2,uM,Sample,10487,E,7
Org65,1,E8,E08,Irinotecan,1,uM,Sample,12600,E,8
Org65,1,E9,E09,Irinotecan,0.75,uM,Sample,12788,E,9
Org65,1,E10,E10,Irinotecan,0.5,uM,Sample,14540,E,10
Org65,1,E11,E11,Irinotecan,0.2,uM,Sample,15036,E,11
Org65,1,E12,E12,Irinotecan,0.1,uM,Sample,14792,E,12
Org65,1,E13,E13,Media,0,uM,negative_control,14300,E,13
Org65,1,E14,E14,Paclitaxel,20,uM,Sample,11215,E,14
Org65,1,E15,E15,Paclitaxel,10,uM,Sample,10061,E,15
Org65,1,E16,E16,Paclitaxel,7.5,uM,Sample,10605,E,16
Org65,1,E17,E17,Paclitaxel,5,uM,Sample,10398,E,17
Org65,1,E18,E18,Paclitaxel,2,uM,Sample,10644,E,18
Org65,1,E19,E19,Paclitaxel,1,uM,Sample,9500,E,19
Org65,1,E20,E20,Paclitaxel,0.75,uM,Sample,9993,E,20
Org65,1,E21,E21,Paclitaxel,0.5,uM,Sample,10866,E,21
Org65,1,E22,E22,Paclitaxel,0.2,uM,Sample,10824,E,22
Org65,1,E23,E23,Paclitaxel,0.1,uM,Sample,10776,E,23
Org65,1,F2,F02,TritonX,0,uM,negative_control,13980,F,2
Org65,1,F3,F03,Oxaliplatin,20,uM,Sample,12513,F,3
Org65,1,F4,F04,Oxaliplatin,10,uM,Sample,12753,F,4
Org65,1,F5,F05,Oxaliplatin,7.5,uM,Sample,14358,F,5
Org65,1,F6,F06,Oxaliplatin,5,uM,Sample,12103,F,6
Org65,1,F7,F07,Oxaliplatin,2,uM,Sample,13491,F,7
Org65,1,F8,F08,Oxaliplatin,1,uM,Sample,14684,F,8
Org65,1,F9,F09,Oxaliplatin,0.75,uM,Sample,14190,F,9
Org65,1,F10,F10,Oxaliplatin,0.5,uM,Sample,14485,F,10
Org65,1,F11,F11,Oxaliplatin,0.2,uM,Sample,15546,F,11
Org65,1,F12,F12,Oxaliplatin,0.1,uM,Sample,15397,F,12
Org65,1,F13,F13,TritonX,0,uM,negative_control,12346,F,13
Org65,1,F14,F14,Topotecan,20,uM,positive_control,7680,F,14
Org65,1,F15,F15,Topotecan,10,uM,positive_control,6792,F,15
Org65,1,F16,F16,Topotecan,7.5,uM,Sample,6293,F,16
Org65,1,F17,F17,Topotecan,5,uM,Sample,6924,F,17
Org65,1,F18,F18,Topotecan,2,uM,Sample,8034,F,18
Org65,1,F19,F19,Topotecan,1,uM,Sample,7639,F,19
Org65,1,F20,F20,Topotecan,0.75,uM,Sample,8120,F,20
Org65,1,F21,F21,Topotecan,0.5,uM,Sample,9942,F,21
Org65,1,F22,F22,Topotecan,0.2,uM,Sample,10822,F,22
Org65,1,F23,F23,Topotecan,0.1,uM,Sample,11397,F,23
Org65,1,G2,G02,DMSO,0,uM,negative_control,15020,G,2
Org65,1,G3,G03,Doxorubicin,20,uM,Sample,8962,G,3
Org65,1,G4,G04,Doxorubicin,10,uM,Sample,8346,G,4
Org65,1,G5,G05,Doxorubicin,7.5,uM,Sample,7282,G,5
Org65,1,G6,G06,Doxorubicin,5,uM,Sample,4645,G,6
Org65,1,G7,G07,Doxorubicin,2,uM,Sample,7625,G,7
Org65,1,G8,G08,Doxorubicin,1,uM,Sample,10235,G,8
Org65,1,G9,G09,Doxorubicin,0.75,uM,Sample,11115,G,9
Org65,1,G10,G10,Doxorubicin,0.5,uM,Sample,11140,G,10
Org65,1,G11,G11,Doxorubicin,0.2,uM,Sample,14131,G,11
Org65,1,G12,G12,Doxorubicin,0.1,uM,Sample,14172,G,12
Org65,1,G13,G13,DMSO,0,uM,negative_control,9366,G,13
Org65,1,G14,G14,Mitomycin C,20,uM,positive_control,5155,G,14
Org65,1,G15,G15,Mitomycin C,10,uM,positive_control,3884,G,15
Org65,1,G16,G16,Mitomycin C,7.5,uM,positive_control,5329,G,16
Org65,1,G17,G17,Mitomycin C,5,uM,positive_control,6777,G,17
Org65,1,G18,G18,Mitomycin C,2,uM,positive_control,9196,G,18
Org65,1,G19,G19,Mitomycin C,1,uM,Sample,10237,G,19
Org65,1,G20,G20,Mitomycin C,0.75,uM,Sample,11921,G,20
Org65,1,G21,G21,Mitomycin C,0.5,uM,Sample,13015,G,21
Org65,1,G22,G22,Mitomycin C,0.2,uM,Sample,17115,G,22
Org65,1,G23,G23,Mitomycin C,0.1,uM,Sample,18591,G,23
Org65,1,H2,H02,Media,0,uM,negative_control,15854,H,2
Org65,1,H3,H03,Gemcitabine,20,uM,Sample,7501,H,3
Org65,1,H4,H04,Gemcitabine,10,uM,Sample,7861,H,4
Org65,1,H5,H05,Gemcitabine,7.5,uM,Sample,7464,H,5
Org65,1,H6,H06,Gemcitabine,5,uM,Sample,7367,H,6
Org65,1,H7,H07,Gemcitabine,2,uM,Sample,9133,H,7
Org65,1,H8,H08,Gemcitabine,1,uM,Sample,8469,H,8
Org65,1,H9,H09,Gemcitabine,0.75,uM,Sample,9130,H,9
Org65,1,H10,H10,Gemcitabine,0.5,uM,Sample,8694,H,10
Org65,1,H11,H11,Gemcitabine,0.2,uM,Sample,9440,H,11
Org65,1,H12,H12,Gemcitabine,0.1,uM,Sample,9370,H,12
Org65,1,H13,H13,Media,0,uM,negative_control,9770,H,13
Org65,1,H14,H14,Cetuximab,5,uM,Sample,168,H,14
Org65,1,H15,H15,Cetuximab,2,uM,Sample,265,H,15
Org65,1,H16,H16,Cetuximab,1,uM,Sample,7821,H,16
Org65,1,H17,H17,Cetuximab,0.75,uM,Sample,8306,H,17
Org65,1,H18,H18,Cetuximab,0.5,uM,Sample,9695,H,18
Org65,1,H19,H19,Cetuximab,0.2,uM,Sample,11464,H,19
Org65,1,H20,H20,Cetuximab,0.1,uM,Sample,13144,H,20
Org65,1,H21,H21,Cetuximab,0.05,uM,Sample,14651,H,21
Org65,1,H22,H22,Cetuximab,0.02,uM,Sample,15964,H,22
Org65,1,H23,H23,Cetuximab,0.01,uM,Sample,16721,H,23
Org65,1,I2,I02,TritonX,0,uM,negative_control,14837,I,2
Org65,1,I3,I03,Staurosporine,20,uM,positive_control,919,I,3
Org65,1,I4,I04,Staurosporine,10,uM,positive_control,1759,I,4
Org65,1,I5,I05,Staurosporine,7.5,uM,positive_control,2181,I,5
Org65,1,I6,I06,Staurosporine,5,uM,positive_control,2760,I,6
Org65,1,I7,I07,Staurosporine,2,uM,positive_control,3300,I,7
Org65,1,I8,I08,Staurosporine,1,uM,positive_control,3455,I,8
Org65,1,I9,I09,Staurosporine,0.75,uM,positive_control,3646,I,9
Org65,1,I10,I10,Staurosporine,0.5,uM,positive_control,4030,I,10
Org65,1,I11,I11,Staurosporine,0.2,uM,positive_control,6121,I,11
Org65,1,I12,I12,Staurosporine,0.1,uM,positive_control,7757,I,12
Org65,1,I13,I13,TritonX,0,uM,negative_control,9178,I,13
Org65,1,I14,I14,Carboplatin,20,uM,Sample,3682,I,14
Org65,1,I15,I15,Carboplatin,10,uM,Sample,14320,I,15
Org65,1,I16,I16,Carboplatin,7.5,uM,Sample,13897,I,16
Org65,1,I17,I17,Carboplatin,5,uM,Sample,14936,I,17
Org65,1,I18,I18,Carboplatin,2,uM,Sample,15804,I,18
Org65,1,I19,I19,Carboplatin,1,uM,Sample,15280,I,19
Org65,1,I20,I20,Carboplatin,0.75,uM,Sample,14773,I,20
Org65,1,I21,I21,Carboplatin,0.5,uM,Sample,16598,I,21
Org65,1,I22,I22,Carboplatin,0.2,uM,Sample,16303,I,22
Org65,1,I23,I23,Carboplatin,0.1,uM,Sample,15587,I,23
Org65,1,J2,J02,DMSO,0,uM,negative_control,15417,J,2
Org65,1,J3,J03,5-Fluouracil,20,uM,Sample,12200,J,3
Org65,1,J4,J04,5-Fluouracil,10,uM,Sample,14386,J,4
Org65,1,J5,J05,5-Fluouracil,7.5,uM,Sample,13888,J,5
Org65,1,J6,J06,5-Fluouracil,5,uM,Sample,11813,J,6
Org65,1,J7,J07,5-Fluouracil,2,uM,Sample,14359,J,7
Org65,1,J8,J08,5-Fluouracil,1,uM,Sample,14393,J,8
Org65,1,J9,J09,5-Fluouracil,0.75,uM,Sample,12704,J,9
Org65,1,J10,J10,5-Fluouracil,0.5,uM,Sample,16017,J,10
Org65,1,J11,J11,5-Fluouracil,0.2,uM,Sample,13150,J,11
Org65,1,J12,J12,5-Fluouracil,0.1,uM,Sample,13880,J,12
Org65,1,J13,J13,DMSO,0,uM,negative_control,13447,J,13
Org65,1,J14,J14,Docetaxel,20,uM,Sample,9916,J,14
Org65,1,J15,J15,Docetaxel,10,uM,Sample,10008,J,15
Org65,1,J16,J16,Docetaxel,7.5,uM,Sample,9429,J,16
Org65,1,J17,J17,Docetaxel,5,uM,Sample,10261,J,17
Org65,1,J18,J18,Docetaxel,2,uM,Sample,8614,J,18
Org65,1,J19,J19,Docetaxel,1,uM,Sample,9679,J,19
Org65,1,J20,J20,Docetaxel,0.75,uM,Sample,8366,J,20
Org65,1,J21,J21,Docetaxel,0.5,uM,Sample,9817,J,21
Org65,1,J22,J22,Docetaxel,0.2,uM,Sample,9396,J,22
Org65,1,J23,J23,Docetaxel,0.1,uM,Sample,9136,J,23
Org65,1,K2,K02,Media,0,uM,negative_control,13699,K,2
Org65,1,K3,K03,Leucovorin,20,uM,Sample,12838,K,3
Org65,1,K4,K04,Leucovorin,10,uM,Sample,13991,K,4
Org65,1,K5,K05,Leucovorin,7.5,uM,Sample,12602,K,5
Org65,1,K6,K06,Leucovorin,5,uM,Sample,12837,K,6
Org65,1,K7,K07,Leucovorin,2,uM,Sample,13903,K,7
Org65,1,K8,K08,Leucovorin,1,uM,Sample,12096,K,8
Org65,1,K9,K09,Leucovorin,0.75,uM,Sample,12744,K,9
Org65,1,K10,K10,Leucovorin,0.5,uM,Sample,13103,K,10
Org65,1,K11,K11,Leucovorin,0.2,uM,Sample,13470,K,11
Org65,1,K12,K12,Leucovorin,0.1,uM,Sample,12712,K,12
Org65,1,K13,K13,Media,0,uM,negative_control,9522,K,13
Org65,1,K14,K14,Cisplatin,20,uM,Sample,6228,K,14
Org65,1,K15,K15,Cisplatin,10,uM,Sample,7305,K,15
Org65,1,K16,K16,Cisplatin,7.5,uM,Sample,7014,K,16
Org65,1,K17,K17,Cisplatin,5,uM,Sample,8019,K,17
Org65,1,K18,K18,Cisplatin,2,uM,Sample,8212,K,18
Org65,1,K19,K19,Cisplatin,1,uM,Sample,9392,K,19
Org65,1,K20,K20,Cisplatin,0.75,uM,Sample,8991,K,20
Org65,1,K21,K21,Cisplatin,0.5,uM,Sample,10243,K,21
Org65,1,K22,K22,Cisplatin,0.2,uM,Sample,10165,K,22
Org65,1,K23,K23,Cisplatin,0.1,uM,Sample,11544,K,23
Org65,1,L2,L02,TritonX,0,uM,negative_control,13742,L,2
Org65,1,L3,L03,Irinotecan,20,uM,Sample,7483,L,3
Org65,1,L4,L04,Irinotecan,10,uM,Sample,7246,L,4
Org65,1,L5,L05,Irinotecan,7.5,uM,Sample,8082,L,5
Org65,1,L6,L06,Irinotecan,5,uM,Sample,8650,L,6
Org65,1,L7,L07,Irinotecan,2,uM,Sample,9802,L,7
Org65,1,L8,L08,Irinotecan,1,uM,Sample,11085,L,8
Org65,1,L9,L09,Irinotecan,0.75,uM,Sample,13888,L,9
Org65,1,L10,L10,Irinotecan,0.5,uM,Sample,13920,L,10
Org65,1,L11,L11,Irinotecan,0.2,uM,Sample,14227,L,11
Org65,1,L12,L12,Irinotecan,0.1,uM,Sample,13789,L,12
Org65,1,L13,L13,TritonX,0,uM,negative_control,9278,L,13
Org65,1,L14,L14,Paclitaxel,20,uM,Sample,5368,L,14
Org65,1,L15,L15,Paclitaxel,10,uM,Sample,7221,L,15
Org65,1,L16,L16,Paclitaxel,7.5,uM,Sample,9284,L,16
Org65,1,L17,L17,Paclitaxel,5,uM,Sample,9188,L,17
Org65,1,L18,L18,Paclitaxel,2,uM,Sample,8498,L,18
Org65,1,L19,L19,Paclitaxel,1,uM,Sample,8249,L,19
Org65,1,L20,L20,Paclitaxel,0.75,uM,Sample,9441,L,20
Org65,1,L21,L21,Paclitaxel,0.5,uM,Sample,8823,L,21
Org65,1,L22,L22,Paclitaxel,0.2,uM,Sample,8913,L,22
Org65,1,L23,L23,Paclitaxel,0.1,uM,Sample,9711,L,23
Org65,1,M2,M02,DMSO,0,uM,negative_control,11107,M,2
Org65,1,M3,M03,Oxaliplatin,20,uM,Sample,10903,M,3
Org65,1,M4,M04,Oxaliplatin,10,uM,Sample,10208,M,4
Org65,1,M5,M05,Oxaliplatin,7.5,uM,Sample,11377,M,5
Org65,1,M6,M06,Oxaliplatin,5,uM,Sample,11446,M,6
Org65,1,M7,M07,Oxaliplatin,2,uM,Sample,11827,M,7
Org65,1,M8,M08,Oxaliplatin,1,uM,Sample,11866,M,8
Org65,1,M9,M09,Oxaliplatin,0.75,uM,Sample,13629,M,9
Org65,1,M10,M10,Oxaliplatin,0.5,uM,Sample,12576,M,10
Org65,1,M11,M11,Oxaliplatin,0.2,uM,Sample,12613,M,11
Org65,1,M12,M12,Oxaliplatin,0.1,uM,Sample,13201,M,12
Org65,1,M13,M13,DMSO,0,uM,negative_control,8134,M,13
Org65,1,M14,M14,Topotecan,20,uM,Sample,4961,M,14
Org65,1,M15,M15,Topotecan,10,uM,Sample,4726,M,15
Org65,1,M16,M16,Topotecan,7.5,uM,Sample,4634,M,16
Org65,1,M17,M17,Topotecan,5,uM,Sample,4589,M,17
Org65,1,M18,M18,Topotecan,2,uM,Sample,4864,M,18
Org65,1,M19,M19,Topotecan,1,uM,Sample,5406,M,19
Org65,1,M20,M20,Topotecan,0.75,uM,Sample,6271,M,20
Org65,1,M21,M21,Topotecan,0.5,uM,Sample,5395,M,21
Org65,1,M22,M22,Topotecan,0.2,uM,Sample,5901,M,22
Org65,1,M23,M23,Topotecan,0.1,uM,Sample,6830,M,23
Org65,1,N2,N02,Media,0,uM,negative_control,12731,N,2
Org65,1,N3,N03,Doxorubicin,20,uM,Sample,8783,N,3
Org65,1,N4,N04,Doxorubicin,10,uM,Sample,8099,N,4
Org65,1,N5,N05,Doxorubicin,7.5,uM,Sample,6926,N,5
Org65,1,N6,N06,Doxorubicin,5,uM,Sample,4867,N,6
Org65,1,N7,N07,Doxorubicin,2,uM,Sample,8425,N,7
Org65,1,N8,N08,Doxorubicin,1,uM,Sample,9873,N,8
Org65,1,N9,N09,Doxorubicin,0.75,uM,Sample,10567,N,9
Org65,1,N10,N10,Doxorubicin,0.5,uM,Sample,11835,N,10
Org65,1,N11,N11,Doxorubicin,0.2,uM,Sample,13950,N,11
Org65,1,N12,N12,Doxorubicin,0.1,uM,Sample,14778,N,12
Org65,1,N13,N13,Media,0,uM,negative_control,5994,N,13
Org65,1,N14,N14,Mitomycin C,20,uM,positive_control,3368,N,14
Org65,1,N15,N15,Mitomycin C,10,uM,positive_control,2241,N,15
Org65,1,N16,N16,Mitomycin C,7.5,uM,positive_control,3572,N,16
Org65,1,N17,N17,Mitomycin C,5,uM,positive_control,5770,N,17
Org65,1,N18,N18,Mitomycin C,2,uM,Sample,7105,N,18
Org65,1,N19,N19,Mitomycin C,1,uM,Sample,8434,N,19
Org65,1,N20,N20,Mitomycin C,0.75,uM,Sample,11735,N,20
Org65,1,N21,N21,Mitomycin C,0.5,uM,Sample,9797,N,21
Org65,1,N22,N22,Mitomycin C,0.2,uM,Sample,12272,N,22
Org65,1,N23,N23,Mitomycin C,0.1,uM,Sample,16188,N,23
Org65,1,O2,NA,Media,0,uM,negative_control,14279,O,2
Org65,1,O3,O03,Gemcitabine,20,uM,Sample,6203,O,3
Org65,1,O4,O04,Gemcitabine,10,uM,Sample,6068,O,4
Org65,1,O5,O05,Gemcitabine,7.5,uM,Sample,7403,O,5
Org65,1,O6,O06,Gemcitabine,5,uM,Sample,6654,O,6
Org65,1,O7,O07,Gemcitabine,2,uM,Sample,6748,O,7
Org65,1,O8,O08,Gemcitabine,1,uM,Sample,7550,O,8
Org65,1,O9,O09,Gemcitabine,0.75,uM,Sample,7385,O,9
Org65,1,O10,O10,Gemcitabine,0.5,uM,Sample,8769,O,10
Org65,1,O11,O11,Gemcitabine,0.2,uM,Sample,8532,O,11
Org65,1,O12,O12,Gemcitabine,0.1,uM,Sample,8350,O,12
Org65,1,O13,NA,Media,0,uM,negative_control,4256,O,13
Org65,1,O14,O14,Cetuximab,5,uM,Sample,70,O,14
Org65,1,O15,O15,Cetuximab,2,uM,Sample,73,O,15
Org65,1,O16,O16,Cetuximab,1,uM,Sample,6817,O,16
Org65,1,O17,O17,Cetuximab,0.75,uM,Sample,5284,O,17
Org65,1,O18,O18,Cetuximab,0.5,uM,Sample,5743,O,18
Org65,1,O19,O19,Cetuximab,0.2,uM,Sample,5553,O,19
Org65,1,O20,O20,Cetuximab,0.1,uM,Sample,7181,O,20
Org65,1,O21,O21,Cetuximab,0.05,uM,Sample,7243,O,21
Org65,1,O22,O22,Cetuximab,0.02,uM,Sample,9383,O,22
Org65,1,O23,O23,Cetuximab,0.01,uM,Sample,9204,O,23
